Sample	Sample_H1_08.12	Sample_H1_08.14	Sample_H1_08.15	Sample_H1_08.4	Sample_H1_08.8	Sample_H1_09.10	Sample_H1_09.13	Sample_H1_09.33	Sample_H1_09.35	Sample_H1_09.43	Sample_H1_09.48	Sample_H1_11.16	Sample_H1_11.19	Sample_H1_11.20	Sample_H1_11.21	Sample_H1_11.24	Sample_H1_11.37	Sample_H1_11.40	Sample_H1_11.45	Sample_H1_11.52	Sample_H1_11.56	Sample_H1_11.62	Sample_H1_11.64	Sample_H1_11.71	Sample_H1_11.9	Sample_H1_12.18	Sample_H1_12.2	Sample_H1_12.27	Sample_H1_12.35	Sample_H1_12.44	Sample_H1_12.58	Sample_H1_12.6	Sample_H1_12.8	Sample_H1_14.10	Sample_H1_14.2	Sample_H1_14.26	Sample_H1_14.33	Sample_H1_14.40	Sample_H1_14.44	Sample_H1_14.9	Sample_H1_19.11	Sample_H1_19.20	Sample_H1_19.24	Sample_H1_19.7	Sample_H1_22.15	Sample_H1_22.26	Sample_H1_22.38	Sample_H1_22.7	Sample_H1_29.17	Sample_H1_29.7	Sample_H2_09.1	Sample_H2_09.14	Sample_H2_09.16	Sample_H2_09.2	Sample_H2_09.20	Sample_H2_09.33	Sample_H2_09.35	Sample_H2_09.38	Sample_H2_107.2	Sample_H2_107.38	Sample_H2_107.39	Sample_H2_107.40	Sample_H2_107.52	Sample_H2_109.12	Sample_H2_109.14	Sample_H2_109.17	Sample_H2_109.19	Sample_H2_109.2	Sample_H2_109.28	Sample_H2_109.40	Sample_H2_109.45	Sample_H2_109.46	Sample_H2_109.9	Sample_H2_119.2	Sample_H2_119.23	Sample_H2_119.37	Sample_H2_119.4	Sample_H2_13.1	Sample_H2_13.15	Sample_H2_13.17	Sample_H2_13.19	Sample_H2_13.27	Sample_H2_13.31	Sample_H2_13.35	Sample_H2_24.1	Sample_H2_24.23	Sample_H2_24.8	Sample_H2_25.30	Sample_H2_25.6	Sample_H2_28.13	Sample_H2_28.33	Sample_H2_28.39	Sample_H2_28.42	Sample_H2_28.44	Sample_H2_28.54	Sample_H2_28.6	Sample_H2_28.8	Sample_H2_37.25	Sample_H2_46.1	Sample_H2_46.19	Sample_H2_46.2	Sample_H2_46.21	Sample_H2_61.1	Sample_H2_61.23	Sample_H2_61.25	Sample_H2_61.34	Sample_H2_61.38	Sample_H2_61.45	Sample_H2_61.61	Sample_H2_76.10	Sample_H2_76.11	Sample_H2_76.15	Sample_H2_76.3	Sample_H2_76.38	Sample_H2_76.7	Sample_H2_76.9	Sample_H2_82.13	Sample_H2_82.34	Sample_H2_82.59	Sample_H2_82.9	Sample_H2_84.10	Sample_H2_84.13	Sample_H2_84.29	Sample_H2_84.36	Sample_H2_84.4	Sample_H2_84.7	Sample_H2_84.8	Sample_H2_92.1	Sample_H2_92.14	Sample_H2_92.17	Sample_H2_92.30	Sample_H2_92.4	Sample_H2_92.43	Sample_H2_92.5	Sample_H2_92.53	Sample_H2_92.8	Sample_H2_96.13	Sample_H2_96.27	Sample_H2_96.3	Sample_H2_96.7	Sample_H2_96.8	Sample_P01.12	Sample_P01.20	Sample_P01.32	Sample_P01.40	Sample_P01.46	Sample_P01.49	Sample_P01.5	Sample_P02.4	Sample_P06.1	Sample_P06.5	Sample_P06.7	Sample_P08.27	Sample_P08.34	Sample_P08.35	Sample_P08.38	Sample_P08.42	Sample_P08.6	Sample_P11.21	Sample_P11.23	Sample_P11.26	Sample_P11.3	Sample_P11.40	Sample_P12.1	Sample_P12.2	Sample_P12.30	Sample_P12.6	Sample_P15.14	Sample_P15.2	Sample_P15.24	Sample_P18.15	Sample_P18.2	Sample_P18.23	Sample_P18.27	Sample_P18.37	Sample_P18.40	Sample_P18.42	Sample_P18.46	Sample_P18.6	Sample_s104.31	Sample_s104.39	Sample_s104.44	Sample_s104.8	Sample_s109.19	Sample_s109.21	Sample_S10A.25	Sample_S10A.7	Sample_S10B.22	Sample_S10B.4	Sample_S10B.9	Sample_s11.10	Sample_s11.14	Sample_s11.20	Sample_s11.26	Sample_s112.16	Sample_s112.17	Sample_s112.3	Sample_s112.47	Sample_s112.52	Sample_S11A.31	Sample_S11B.14	Sample_S11B.18	Sample_S11B.21	Sample_S11B.27	Sample_S11B.29	Sample_S11B.32	Sample_S11B.9	Sample_s127.6	Sample_s127.8	Sample_s128.20	Sample_s128.35	Sample_S12A.20	Sample_S12A.4	Sample_S12B.28	Sample_S12B.30	Sample_S12B.6	Sample_S13A.27	Sample_S13A.28	Sample_S13B.8	Sample_S13B.9	Sample_s143.23	Sample_s143.25	Sample_s143.34	Sample_s143.38	Sample_s143.60	Sample_s148.3	Sample_s148.41	Sample_S14A.1	Sample_S14A.14	Sample_S14A.15	Sample_S14A.21	Sample_S14A.27	Sample_S14A.28	Sample_S14A.29	Sample_S14A.33	Sample_S14A.38	Sample_S14A.39	Sample_S14A.4	Sample_S14A.9	Sample_S14B.5	Sample_S14B.7	Sample_s153.11	Sample_s153.13	Sample_s153.23	Sample_s153.24	Sample_s153.33	Sample_s153.38	Sample_s154.2	Sample_s154.21	Sample_s154.25	Sample_s154.6	Sample_s154.7	Sample_s154.9	Sample_s156.26	Sample_s156.3	Sample_s158.21	Sample_s158.29	Sample_s158.31	Sample_s159.24	Sample_s159.30	Sample_s159.31	Sample_s159.33	Sample_S15A.21	Sample_S15A.7	Sample_S15A.8	Sample_S15B.29	Sample_s164.1	Sample_s164.2	Sample_s164.6	Sample_s167.23	Sample_s168.10	Sample_s168.13	Sample_s168.2	Sample_s168.26	Sample_s168.35	Sample_S16A.3	Sample_S16A.46	Sample_S16A.5	Sample_S16B.16	Sample_S17A.23	Sample_S17B.10	Sample_S17B.26	Sample_S17B.36	Sample_S17B.42	Sample_S17B.6	Sample_s184.3	Sample_s184.33	Sample_s184.38	Sample_s184.47	Sample_s184.6	Sample_s185.11	Sample_s185.13	Sample_s185.17	Sample_s185.18	Sample_s185.21	Sample_s185.22	Sample_s185.5	Sample_S18A.14	Sample_S18A.21	Sample_S18A.25	Sample_S18A.3	Sample_S18A.4	Sample_S18B.23	Sample_S19A.15	Sample_S19A.18	Sample_S19A.2	Sample_S19A.30	Sample_S19B.1	Sample_S19B.14	Sample_S19B.17	Sample_S19B.23	Sample_S19B.33	Sample_S19B.36	Sample_S19B.39	Sample_S19B.40	Sample_S19B.46	Sample_S19B.48	Sample_S19B.57	Sample_S19B.7	Sample_S1A.4	Sample_S1B.16	Sample_S1B.24	Sample_s200.12	Sample_s200.27	Sample_s201.14	Sample_s201.15	Sample_s201.30	Sample_s203.30	Sample_s203.33	Sample_s203.47	Sample_s207.2	Sample_s207.20	Sample_s207.23	Sample_s207.26	Sample_s207.30	Sample_S20A.12	Sample_S20A.18	Sample_S20A.26	Sample_S20A.3	Sample_S20A.47	Sample_S20A.54	Sample_S20B.11	Sample_S20B.16	Sample_S20B.20	Sample_S20B.28	Sample_S20B.33	Sample_S20B.36	Sample_S20B.9	Sample_S21A.35	Sample_S21B.12	Sample_S21B.16	Sample_S21B.36	Sample_S21B.42	Sample_S22A.1	Sample_S22A.13	Sample_S22A.23	Sample_S22B.28	Sample_S23A.1	Sample_S23A.10	Sample_S23A.29	Sample_S23A.30	Sample_S23A.5	Sample_S23B.19	Sample_S23B.2	Sample_S23B.21	Sample_S24A.11	Sample_S24A.26	Sample_S24A.38	Sample_S24B.1	Sample_S24B.22	Sample_S24B.28	Sample_S24B.37	Sample_S24B.38	Sample_S25A.21	Sample_S25B.12	Sample_S25B.23	Sample_S26A.14	Sample_S26A.28	Sample_S26A.29	Sample_S26A.33	Sample_S26A.35	Sample_S26A.4	Sample_S26A.48	Sample_S26A.49	Sample_S26B.36	Sample_S26B.49	Sample_S27A.4	Sample_S27A.9	Sample_S27B.23	Sample_S28A.12	Sample_S28A.16	Sample_S28A.17	Sample_S28A.29	Sample_S28A.37	Sample_S28A.40	Sample_S28A.44	Sample_S28A.57	Sample_S28A.60	Sample_S28A.9	Sample_S28B.10	Sample_S28B.18	Sample_S28B.35	Sample_S28B.47	Sample_S29A.11	Sample_S29A.15	Sample_S29B.32	Sample_S29B.35	Sample_S29B.9	Sample_S2A.10	Sample_S2A.2	Sample_S2A.5	Sample_S2B.21	Sample_S30B.16	Sample_S31A.18	Sample_S31A.26	Sample_S31A.41	Sample_S32A.23	Sample_S32A.38	Sample_S32A.39	Sample_S32A.44	Sample_S32A.6	Sample_S32B.10	Sample_S32B.11	Sample_S32B.16	Sample_S32B.31	Sample_S32B.33	Sample_S32B.35	Sample_S32B.40	Sample_S32B.45	Sample_S33A.27	Sample_S33A.33	Sample_S33A.36	Sample_S33A.37	Sample_S33B.17	Sample_S33B.28	Sample_S33B.34	Sample_S33B.43	Sample_S33B.44	Sample_S33B.53	Sample_S33B.8	Sample_S34A.12	Sample_S34A.18	Sample_S34A.29	Sample_S34A.34	Sample_S34A.6	Sample_S34B.2	Sample_S34B.5	Sample_S35A.13	Sample_S35A.18	Sample_S35A.25	Sample_S35A.26	Sample_S35A.27	Sample_S35A.5	Sample_S35B.12	Sample_S36A.10	Sample_S36B.30	Sample_S36B.56	Sample_S36B.9	Sample_S37B.11	Sample_S37B.13	Sample_S37B.16	Sample_S37B.22	Sample_S38A.1	Sample_S38A.14	Sample_S38A.15	Sample_S38A.16	Sample_S38A.24	Sample_S38A.26	Sample_S38A.27	Sample_S38A.6	Sample_S38B.15	Sample_S38B.18	Sample_S38B.26	Sample_S38B.34	Sample_S38B.37	Sample_S38B.40	Sample_S38B.5	Sample_S38B.53	Sample_S38B.56	Sample_S38B.64	Sample_S39A.20	Sample_S39A.23	Sample_S39A.25	Sample_S39A.7	Sample_S39B.10	Sample_S39B.2	Sample_S3B.23	Sample_S40A.12	Sample_S40A.13	Sample_S40A.19	Sample_S40A.33	Sample_S40A.34	Sample_S40A.36	Sample_S41A.29	Sample_S42A.1	Sample_S42A.10	Sample_S42A.17	Sample_S42A.20	Sample_S42A.26	Sample_S42A.30	Sample_S42A.4	Sample_S42A.42	Sample_S42B.10	Sample_S42B.29	Sample_S42B.32	Sample_S42B.7	Sample_S43A.17	Sample_S43A.3	Sample_S4A.12	Sample_S4A.23	Sample_S4A.25	Sample_S4A.3	Sample_S4A.8	Sample_S4B.10	Sample_S5A.12	Sample_S5A.19	Sample_S5A.29	Sample_S5A.33	Sample_S5A.45	Sample_S5A.47	Sample_S5B.17	Sample_S5B.32	Sample_S5B.35	Sample_S5B.44	Sample_S5B.50	Sample_S5B.53	Sample_S5B.61	Sample_S5B.7	Sample_S6A.2	Sample_S6A.23	Sample_S6A.25	Sample_S6B.28	Sample_S6B.33	Sample_S6B.6	Sample_s77.1	Sample_s77.13	Sample_S7A.12	Sample_S7A.21	Sample_S7B.13	Sample_s89.16	Sample_s89.19	Sample_s89.21	Sample_s89.28	Sample_s89.36	Sample_s89.7	Sample_S8A.16	Sample_S8A.17	Sample_S8A.22	Sample_S8B.15	Sample_S8B.38	Sample_s90.15	Sample_s90.16	Sample_s90.25	Sample_s90.26	Sample_s90.32	Sample_s92.19	Sample_s92.20	Sample_s94.17	Sample_s94.28	Sample_s96.11	Sample_s96.17	Sample_s96.19	Sample_s96.27	Sample_s96.3	Sample_s97.14	Sample_s97.2	Sample_s97.9	Sample_s98.1	Sample_s98.14	Sample_s98.19	Sample_s98.21	Sample_s98.24	Sample_s98.34	Sample_s98.35	Sample_s98.36	Sample_s98.44	Sample_s98.5	Sample_s98.54	Sample_s98.55	Sample_s98.6	Sample_s98.65	Sample_s98.74	Sample_S9A.14	Sample_S9A.20	Sample_S9A.25	Sample_S9A.27	Sample_S9B.28	Sample_S9B.34	Sample_S9B.5
Sample_H1_08	1.5096604454195	3.23772131760569	3.10053906014993	1.54588968395172	6.60554463178368	0	0	0	0.398228292071523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27808480368067	0	0	0	0	0	0	0	0	0	0	0	0	0.515890862108318	1.91517798268205	0	0	0	0	0	0	0.441291235448542	0	0	5.42173275160391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92211616903777	6.09247896259633	0	0	0	0	0.70443619736645	0	0	0	9.71200504508348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226008016249548	0	0	0.197094355748911	0	0	0	0	0	0	0	0	0	0	1.20347844219	0	0	0	1.98638807919731	0	0	0	0	1.1323864537107	0	0	0	0	0	0.295642789261862	0.278923611336136	0	0	0	0	0.525564697881531	0	0	6.66277731847225	0	0	0	0	0	0.763444705682742	0	0	0	0	0	0	0	0	0	2.10198770496854	0	0	0	0	0	0	0	0	0.528961750835823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30232274160621	0	0	0	0	0	5.90630371213461	0	0	1.09411087095788	0	0	0	0	0	0	0	0	0	0	1.7856566805063	0	2.31361456177197	0	0	0	0	0	0	0	0	0	0	0	0	10.9637083560736	0	0	0	0	0	0	0	0	0	0.731443153924231	0	0	1.72682594414622	0	0.143129340083177	0	0	0	0	0	15.4139463155978	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138348698982158	0	0	0	0	0	0.77807161668904	0	48.476817503751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263213633103341	0	0	0	0	0	0	0.375098068106149	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09355899488421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321719524561894	0	0	0	0	0	0	0	12.1823439368209	0	0	0	0	0	0.512401424340451	0	0	0	0	0	0	1.73213503467687	0	0.309939177220503	0	0	0	0.795183863344287	0	0	0	0	0	1.77456395918321	0	0	0	0.11855191145545	0	0.175410941281082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292531310112876	0.254961621697835	0	0	0.509819575895438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.7434897752738	0.182258284658824	0	0	0	0	0	0	0	0	0	1.64513113924353	0	3.41440772172909	0	0.182428137510791	0	0	0	0	0	0	0	0	0	0	0	0	0.511396469042933	0	0	0	0	0	0	0	0	0	0	0.496626788468086	0	0	0	0	0	0	0	0	0	0	0.136714201332221	0	0	0	0	0	0	0	0	0	0	0	1.22021880225996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32522664291344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257778064447434	0	0	0	0	0	0	0	0	0.692683468432095	0	0	0	0	0	0	0	0	0	1.16940577442865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601751515415336	0	0	0	0	0	0
Sample_H1_09	5.16410131928788	0.713854546194336	0.207117137630749	0	0.2353386375595	3.83795849959834	3.25966892864396	3.94141687689172	2.46677342556952	4.8708300539248	2.52942006146577	0	0	0	0	0	0	0.501504017773448	0	0	0	0	0	0	0	0	1.17110789629284	0	0.491880666072551	0	0	12.7886633170474	0	1.973329643099	0	8.43315491055571	0	0	1.14354417313701	0	0.950358765266801	0	0.447083048664469	2.47762966761492	1.4697814722437	0	1.72854753940951	0	0	0	0	0	12.7868935164453	0	0	15.1983861016949	0	0.628965868879213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426664496454904	7.00469325944472	0	0	0	0	0.69258090828622	0	0	0.181066712039449	1.92790365595768	0	0	0	0	5.23094127430454	0	0	0	0	1.77347026125207	0	0	0	0	0	0	0	0	0.325506053472248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35151767582541	0	0	0	0.659489220469576	0	0	0	1.14845953066887	0	1.57028317249657	0.579047795695018	0	0	0.481753349911485	2.622651313723	0.37216212081188	0	0	0	0	0	0	0.566079545831567	0	0	0	0	0	0	0	0.331399849664987	0	0	0	0	0	0.758882246722078	0.618930076873734	0	6.3695439725035	0	0	0	0	0	0	0	0.734061625630225	0	0	0	0	0	0	0	0	0.667712406915121	9.71513324575221	0	0	0	0	0	0	0	0	1.8360995184532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990692819398547	0	0	0	0	0	0	0	0	0	0	0	0	22.8527511436485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464665096732648	0.75328804006389	10.1484806435508	0	0	0	0	0	0	0	0.129652539532071	0	0	0.793920552126824	0	0	0	0	0	0	1.47133637917496	0.531771035088074	0.14817776696578	0.867355015215435	0.322821339993017	0	0	0	0	0	0	0	0.324382561550868	0	0	0	0.274916208359152	0	0	0.339220897813939	0.303664099918408	0	0	0	0	0	0	0	0	0	0.267006639062457	0	0	0	0	0	0	0	0.248095353027627	0.294930193195792	0	0.160610261004929	1.07590251326287	0	0	0	0	0	0	0	0.691213851591466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346383877519046	0	0	0	0	0	0	0	0.111941740685667	0	0	0	2.71590261523669	0	0	0	0.580252666046494	0	1.46639929492972	0	0	0	0	0	0	0	0	0	0	0	0.53763067896075	0	3.79501766281284	0	0	1.43379749197872	0	0	0	2.96326467249173	0	4.27816866546839	0	2.07037169132401	0	1.5639272827349	0	0	0	0	0	2.1223770996422	0	0	0	0	0	0.719976307375887	0	1.49403341811589	0	0	0	0	5.65561760669884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22883742485283	0.953866063042522	0	0	0	0	0.720739227240136	0	0.51549597006118	0	0	0	0	0	0	0	0	0	0.163040590823314	0	0	0.753936094681689	0.463603843715471	0	5.14385269758141	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07785856980651	0	0	0	0	0	0.545345653125718	0	0	0	0	0	0	0.843972440912308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272959911604732	0	0	0	0	0	0.764438062804663	0.339593620303342	0	0	0.24159886446428	0.19760814341721	0	0.631085350623292	0	2.22895074275015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.577360339999899	0	0	0	1.64421720292672	0	0	3.61978370354375	0.390913081643237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647866240885724	0	0	0	0	0	0	0	0	2.92292318001776	0	0	0	0	0	0	0	0	1.10942190994559	0	0	0	0	0	0	0	0.776526903717449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07628011023685	0	0	0	0	0	0
Sample_H1_10	1.34749044529129	0.566275226538924	0	0	0.321142587406967	0	0	0	0.331912975941082	0	1.35263833749398	0	3.84094583727081	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341676490191855	0	0.153436516996794	0	0	5.10750272279582	0	0.355820011952053	0	0	0	0	0	0	0.273793697561404	0.28931525787328	0.308421323191706	0	0.309129307470287	0	0.270018740219948	0	0	0	0	0	3.27559721696533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989371932364151	2.61099888275203	0	0	0	0	0.494272565185031	0	0	0.226755844330383	1.75309486797068	0	0	0	0	0	0	0	0	0	0.691871008724676	0	0	0	0	0	0	0	0	0	0	0	0.22533288546394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56137147517297	0	0	0	0	0	0.378261281250601	0	0	0	0	0	0.537217600538866	0	0	0.917590350357819	0.366521822833014	0.460714593838315	0	0	0	1.91254867106459	0	0.479454503313532	0.224493928749092	0	0	0	0	0.296067615250226	0.227948297953286	2.85692624325029	0	0	0	0.343415973745669	0.416861489731134	0	0	0	4.93701628733469	0	2.41069393624881	0	0	0	0	0	0	0	0	4.65386999001699	0	0	0	0	0	0.268074680407859	0	0	0	0	0	1.27389046928409	0	0	0.495466501450966	0	0	0	0	0	0	0	0	0	0	2.6142869818088	0	1.09951201765409	0	0	0	0	0	0	0	0	0	0	0	0	25.1644361498352	0	0	0	0	0	0	0	0.456984569523918	0	0	0	0	0	0	0	0	0	0	1.29258864945026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564422332254385	1.25524204267146	0.190131774769924	112.494227707222	0	0	0	0	0	0.483929881509876	0	0	0	0.2266158375745	0	0	0	0.163179818649075	0.308663383728681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640646804634658	0	0	0.297049007562367	0.145152536820003	0.27636322774993	0.211710013919137	0	0	0	0	0	0	0	0.280316674307927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218409200464115	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00793425004109	0	0	0	0	0	0.692898547031268	0	0	0	0	0	0	0	0	0	0	0	1.41928606749704	0	1.86799656551533	0	0	0.409809506615943	0	0	0	1.35548790623566	0	0.463484599444527	0	1.58712828480983	0	0.678208715899186	0	0	0	0	0	0.820917150184378	0.150481648718499	0	0	0	0	0.453838237259418	0	0	0	0	0	0	13.6589666547092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345364072971859	0	0	0	0	0	0.167788234643373	0	0	0	0	0	0	0.218175476365065	0.465522621472889	1.33924346933145	1.08398753185775	0	0	0	0	0	0	0	0	0	0.218220387435469	0	0	0	0.608462818833688	0	0	0	0	0	0.402496387389027	0	0	1.49392416601621	0	0	0	0.339089560736835	2.18055816898866	0	0	0	0.413193764987357	0	0	0	0	0	0.219479660160204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29376372522966	0	0	1.29642423070903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774265744100341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152283616435133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381172391056591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75566061643301	0	0	0	0	0	0
Sample_H1_11	1.21621909417195	0.348789584201168	0	0	0	0	0	0.748363860698565	0.254515525950546	0.396371238373717	0.889666346550787	2.26043374071718	4.46039232886554	7.47247001832286	5.51276446291115	2.54633644320342	1.34016628046636	1.50812656310731	6.81997802029987	1.6389891209787	1.50847602847729	3.65371853221773	1.21512942827526	3.88419733418659	1.3550292558162	0	0	1.11349497404354	0	0.196025814588666	0	12.1375795011461	0	1.41476660675938	0	3.70696508452367	0	0	0.766385393604436	0	0	0	0	0.371860116491873	0.824068416491271	0	0.498430878904359	0	0	0	0	0	0.545441916303209	0.780967007079642	0	0.531366835229736	0	1.6850617624081	0	0	0	0	0.143538682475352	0	0	0	0	0	0	0	0	0	0	0	0.258783977822256	1.17556345105352	0	0	0	0	0.193937993272307	0	0	0	0.208637789235968	0	0	0	0	0.381961050225512	0	0	0.172908613357654	0	0.598856767270616	0	0	2.1938312435975	0	0	0	0	0	0.172537450287781	0	0	0.216120142964134	0	0.688014451271839	0	0	0	0	0	0	0	0	0.31910198767299	1.47453181495943	0	0	0.346657394431571	2.27610359506776	0	0	0	0.780586052187312	0	0.732656346077461	0	1.49510011449894	0	0.778605819693445	1.65459024510637	0.207895677996767	0	0	0	0	0	0	0	0	0.526246316648963	0	0	0	0	0	0.191463914198355	0.359401001852326	0	0	0	0	0	0.172967723857921	2.81710704976742	6.75162410787017	1.14366718778744	0	0	0	0	0	0	0	0	1.69128547163163	0	3.55302868522194	0.221959680284662	0.176064348758995	0	0	6.37130691960374	0.495667233443092	2.78870074860311	0.240942418994615	0	0	0	0	0	0	1.087807868847	0	0	0	1.09311785321481	0	0	0.474952573186655	0	0	0	0	0	0	0	0	0	0	0.715056765539357	0	1.1383856630956	0	0	0	0.286902690520083	0	0	0	0.647529413503235	0	0	0	0.699114232506694	0	0	2.4440840940702	0.544701962183126	0.299141687843478	1.09170882225875	0.467863624590269	0.695778355778968	0	0	0	0	0	0.50295813527126	0	0	0	0	0	2.25561273378534	0	0	0	0.48623454839819	0	0.401115915126763	0	0.927548450593988	0	0	0	0	0	0	0	0	0	0	0.323476934436279	0	0	0.293458177440429	0	0.251794465063248	0	0	0	0	0	0.497970606422083	0	0	0.313814445843749	0.497908604287265	0	0.760349191540419	0.25689950728411	0.500610312656229	0	0	0	0.165352489791022	0	0.716165345068383	0	0	0	0.165910496988275	0.232019923345004	0	0	0.150440781147068	0	0.507069056025024	0	0	0.363098842716362	1.36660177768614	0.238556201413132	1.12635733923884	0.453611591809163	0.679771921915625	0	0.804288401675617	0	0	0	1.50020502807473	0	0.841307603564478	0	0	0	0.255808973083561	0	0	0	0	0	0	0	0	1.48319025377205	0	0	0	0	0.208611361816249	0	0	0	0	0	0	0	0	0.761117131624222	0	0	0	0	0	0.533285902782303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562038406257671	0	0	0.365844134906266	0	0	0	1.48138185329978	0	1.93096948272291	0	1.14146075823959	0	0.361495964573785	0	0	0	1.23420823828045	0	0.594590896249218	0	0	0.219977384222992	0.134382680118777	0	0.225512677762655	0	0	0	0	1.50348738435659	0	0	0	0	0	0.170587680696566	0	0	0	0	0	0	0	0	0	0.256068208671922	0	0	0	0	0	0	0	1.42412388607583	12.5700671910656	0.792476179882674	0	0	0	0	0.973017558618452	0.250835159268149	0	0.447771524089596	0	0	0	1.63311502569786	0	0	0.343600072228418	0	0	0.281238946863449	0.311670395350593	0.196846965091218	4.31952628685308	0	4.60097209663966	0	0	2.30478830769185	0	2.23782797614444	0	0	0.24658531851605	0	0.269368716075285	0	1.30013562002391	0	31.6722204425737	0	0	0	0.269243748583464	0	0	0	0	0.497713619205905	0	0.232646292155065	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504734133034363	0.18404991002694	0.375275409541225	0	0	0	0	0	0.16655332840046	0	0	0	0.436463214768385	0	0	0.212012169636936	0	4.01073563757487	0	0	0.170838388096132	0	0	0	0	0	0.557094229955876	0	1.6913934377945	0	1.35618913589065	0.283601673011482	0	0.208458256807092	0	0	0	2.16657870410834	0	0	0.584275406070267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169425470865152	0	0	3.74810400841194	0.170363762279659	0	0	0.327588800223372	0	0	0	0	0	0	1.12040343110653	0	0	0	0.355246305774717	0	0	0	0	0	0	0	0.971583953681351	1.59111255686768	0	5.90104077578575	0	0	0	0	0.374874393709276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26799006143472	0.457603596163958	0	0	0	0	0
