Sample_H1_08	Sample_H1_09	Sample_H1_10	Sample_H1_11	Sample_H1_12	Sample_H1_14	Sample_H1_19	Sample_H1_22	Sample_H1_29	Sample_H2_05	Sample_H2_09	Sample_H2_107	Sample_H2_109	Sample_H2_119	Sample_H2_13	Sample_H2_24	Sample_H2_25	Sample_H2_28	Sample_H2_37	Sample_H2_46	Sample_H2_61	Sample_H2_76	Sample_H2_82	Sample_H2_84	Sample_H2_92	Sample_H2_96	Sample_P01	Sample_P02	Sample_P03	Sample_P06	Sample_P08	Sample_P11	Sample_P12	Sample_P15	Sample_P18	Sample_s11	Sample_s104	Sample_s109	Sample_s112	Sample_s115	Sample_s127	Sample_s128	Sample_s143	Sample_s148	Sample_s153	Sample_s154	Sample_s156	Sample_s158	Sample_s159	Sample_s164	Sample_s167	Sample_s168	Sample_s181	Sample_s184	Sample_s185	Sample_s189	Sample_s200	Sample_s201	Sample_s203	Sample_s207	Sample_s209	Sample_s77	Sample_s82	Sample_s89	Sample_s90	Sample_s91	Sample_s92	Sample_s94	Sample_s96	Sample_s97	Sample_s98	Sample_s99	Sample_S10A	Sample_S11A	Sample_S12A	Sample_S13A	Sample_S14A	Sample_S15A	Sample_S16A	Sample_S17A	Sample_S18A	Sample_S19A	Sample_S1A	Sample_S20A	Sample_S21A	Sample_S22A	Sample_S23A	Sample_S24A	Sample_S25A	Sample_S26A	Sample_S27A	Sample_S28A	Sample_S29A	Sample_S2A	Sample_S30A	Sample_S31A	Sample_S32A	Sample_S33A	Sample_S34A	Sample_S35A	Sample_S36A	Sample_S37A	Sample_S38A	Sample_S39A	Sample_S3A	Sample_S40A	Sample_S41A	Sample_S42A	Sample_S43A	Sample_S4A	Sample_S5A	Sample_S6A	Sample_S7A	Sample_S8A	Sample_S9A	Sample_S10B	Sample_S11B	Sample_S12B	Sample_S13B	Sample_S14B	Sample_S15B	Sample_S16B	Sample_S17B	Sample_S18B	Sample_S19B	Sample_S1B	Sample_S20B	Sample_S21B	Sample_S22B	Sample_S23B	Sample_S24B	Sample_S25B	Sample_S26B	Sample_S27B	Sample_S28B	Sample_S29B	Sample_S2B	Sample_S30B	Sample_S31B	Sample_S32B	Sample_S33B	Sample_S34B	Sample_S35B	Sample_S36B	Sample_S37B	Sample_S38B	Sample_S39B	Sample_S3B	Sample_S40B	Sample_S41B	Sample_S42B	Sample_S43B	Sample_S4B	Sample_S5B	Sample_S6B	Sample_S7B	Sample_S8B	Sample_S9B
35.3255655838601	32.8471436870393	32.1445594352695	33.6277510017586	33.5471269352849	33.1947103692894	33.6999074777318	33.633237237431	33.5078854843473	34.4904530817633	31.2573723746678	33.4442958224855	33.180646108226	34.7755001603593	31.2731808428882	33.7398851522595	33.2667517598411	32.8549341405681	32.4924821731603	28.1364952277037	31.2057407613333	34.1342600905803	33.7803221145313	33.2933845828752	35.417398394059	35.596315250341	32.4255622024338	32.1883405607505	33.5211721005211	34.0446834346115	34.387692532138	32.4068129381439	33.8123943976928	33.4343639674363	31.043635674904	34.0974312291373	32.5156763002352	32.477960781429	0	33.4561659576846	35.6209048667536	31.9099633862877	31.8283544514992	32.3163889701171	33.8614653645896	33.9643113862394	36.2698803962875	31.3576889196493	31.4043821172362	32.1798561418936	31.1513085361961	32.2417277476997	30.8624743829108	30.798431161383	34.3816270298823	33.6534986852357	33.3052313505908	35.6715043261737	30.3692318865004	33.2263129095707	31.1677738312501	33.5557889453161	29.9049626960234	32.5774703409715	34.7926653086252	32.2142522524479	32.9956795407371	31.8462427621074	33.0315217840619	34.7223400872909	33.397617602848	33.3072228447275	32.2474028108743	31.7601532815348	31.7906945009088	34.2731969887791	34.8035421892171	32.1065387391547	31.2474970165811	32.1422868566418	33.0669635422275	31.0610699393396	32.1277922359404	34.119740602048	33.2215672055239	33.3303151120727	33.7056367918789	34.6205027902657	34.4161918762173	30.1409275443396	33.0201234331551	32.3688091046955	32.5769976889839	32.5473367576672	32.1705526749652	32.7095799695163	33.4550616772766	35.084388777562	34.163794238227	32.6251570749678	32.0925112974162	32.6252516498431	33.6916059992317	33.660240444606	33.3047081588549	32.578147418391	33.0495852508929	32.5180015851683	34.1014067456222	33.6242506989255	33.6843231079379	32.1093641294726	31.9906671559135	32.3324652990872	33.9631890734001	32.2781873192964	32.5707137222992	34.46345839133	32.8797105469794	33.044515891861	30.2212661465806	32.1110799298593	29.6791733094736	33.2016092583042	29.2921303288926	31.527712632167	32.438807173798	31.7439929683741	32.3112882618929	31.9147641334664	37.2314300217728	36.8021059124049	31.0371818525606	31.2857305090254	31.9983383077398	35.1824685615008	34.6673714955683	32.3570524700156	32.1663610636147	32.9455958364852	33.9626436977748	32.2815298427769	31.7370859482798	31.2023511995938	32.9747905525967	34.0538280182651	31.9206283553603	34.8161033427954	32.9800442884505	33.582250072724	31.7324205570951	32.0628267678389	32.5990390875774	33.6868041609527	29.9763827309733	34.0567703755945	31.976224816155	34.2171658570306
28.0518726743903	29.2229169903188	23.8314418449535	32.8406236587258	30.505279259829	28.1927705227513	27.0743176020081	25.380236792335	26.4876293091239	27.3978298431494	29.1454936950791	30.746315136296	32.4745692087091	30.5219325135204	24.3449007503437	27.1261081459014	30.5813121290032	31.0834342510044	29.0728425709326	28.4483234863413	32.9478760562033	31.6132524926977	30.4878197136133	26.3862213633036	16.7281058966024	30.9188920425579	27.9109264909798	29.0465361261283	27.7464552333903	27.987547457331	27.1208860316559	28.3283087628696	27.64772809062	25.851017648666	27.4867572433672	27.466286714557	33.3238122986718	29.3957497456488	33.4561659576846	0	29.6675172345603	26.9163142523435	34.1083985016293	29.2233804965265	31.9616299877004	29.0648464914367	30.8982118030957	30.004359829698	25.1658678826389	28.4038450903498	28.3519198280835	28.110493826958	24.4180210601779	29.88464036058	30.0335786077265	26.5984283091823	31.7783475994005	32.7022118237482	29.9163755648509	27.804287960632	26.8506679780206	28.3249642243965	28.5616239437999	35.5546065612937	35.6332540007113	28.2879839891619	32.0395806586009	31.4542547153588	30.5481974362907	31.496697826124	34.7608028783016	27.3882789560737	25.0492211030137	29.1570484698747	26.2550336864279	27.9947195514155	30.4286797765874	27.9121776571471	25.9344260542781	26.8014828640606	28.6813837440836	29.8793351030346	22.3816244245704	29.1134381041411	25.3985841082799	26.9724863545937	24.3603015660449	28.6436283718589	22.2658612243122	30.2462878382209	26.2404611409025	33.4678115952538	24.898322886579	27.7247613384844	24.0453599697935	27.646537709115	29.4378108458284	27.2688491363423	28.4702783281861	25.934428240661	27.2772914126088	25.0419646724435	29.4698446968796	29.0726739530398	23.9246504975011	27.8918133230367	27.5612654065696	30.8506600169948	26.5973419029106	25.9973433052066	32.5767634589453	27.5136473288518	24.9662096825915	26.7058593761585	27.0195525368882	25.0867534505554	30.2397042406544	29.1949886842836	27.1427104704674	28.0809718693134	29.0441097917805	25.6925783234274	27.2927619966213	29.7491852385921	31.4193907889398	25.0769049328317	34.434978816059	29.5213771346813	27.5105442864357	24.1316327000625	33.7634652150607	30.9754735542249	31.1920477583827	27.1165182949744	32.0997848038414	29.322470187659	27.623845484707	28.4061741847102	26.740568420892	30.3931450839853	29.5921312854062	25.4313317081666	29.0283942632792	30.3379716560267	24.5089195695261	30.900288978412	28.2505889347988	26.53041872348	27.4664181159355	28.2860971271812	31.3943425535616	27.0329114898438	28.2981558325416	35.9587915630362	25.3240047581279	29.3241278109133	28.3482477506886	26.9098954897411
28.1428647977081	31.9327174463244	27.5399618723478	34.2205029996372	32.5424461341091	31.2980295663231	30.8154478392004	29.3745473133038	30.32479749783	28.1991251846679	33.2474542089921	33.7256719747678	34.725306302816	32.5014049650853	29.0526027166979	27.0406132426058	33.6402934132039	33.1542980171331	30.1822449750848	31.8281794314179	34.0814951156329	32.9094541935617	33.2435505063717	29.6726573762035	31.6082448984733	29.2855660083773	32.6245111426738	31.7245638874871	25.7784433045129	29.139829841232	29.0128092361562	33.8157362165776	28.0965425095398	28.5864121609828	32.5022085941723	27.0368889568852	35.1828036514508	31.5551634375086	35.6209048667536	29.6675172345603	0	28.3101703114857	35.9003094846507	29.8922418919922	31.740676829217	28.9711905728386	29.8337549647573	31.7741956244724	29.1421116539439	30.3861314359843	30.5651324083131	28.395640896131	26.9406300489344	32.2507184657353	28.6987977499637	28.4930597486791	29.7097376955242	28.2150889017194	32.9965371315139	29.0741084552091	26.7802658794832	26.5548851179349	30.1246923004738	35.308335846631	34.025766465987	30.2327030469186	33.7169379414265	32.0068071595483	33.1367598077954	32.3762597529065	35.498715845311	28.8427700188894	27.3762443170584	31.0508550562488	28.788232033017	30.8222370498905	30.1475323560912	31.3948166751977	31.463312318584	32.9435496015885	29.1085414692382	33.5729393620317	27.9430081216595	32.199603234316	28.9772824367559	30.1831336828973	30.3021245572779	29.5272534245649	29.1330761850108	31.9542223614811	31.3961969806179	35.5022603247491	25.3880583866923	31.9976799720771	23.0320301828092	30.2624185427283	31.901793674993	28.5248978000321	30.6093327180784	31.9497437487285	31.2634484325908	26.8340536738518	27.8952166973081	28.8550632537859	22.8264147977224	29.3234699302246	29.1511304457845	35.4762249770319	28.8841853893711	28.9616879304108	36.3596880659015	31.6964169339965	27.5246611416427	28.4895666095291	30.5321742581356	25.9522613150881	32.408408235283	30.4085046932986	28.5841557418564	25.8992772694762	32.8018823050151	28.0567557580062	33.6832950580186	30.2254105347245	32.1683304174896	27.776578223356	35.8916979447649	32.1810040723144	30.6558679203363	28.8691101356349	29.6986385665251	29.6129782944795	31.4455565810121	29.8907922997257	33.85778047351	30.1056069294373	26.998037637679	30.4383798337943	27.781255668213	31.6879140447928	32.3777355445619	26.5739187480183	30.7491095081	30.9863745494741	29.2658619419243	32.5157723257461	30.4185637221821	25.6148453119079	27.9069155841629	24.8621431685973	34.4899543154249	22.9961566486458	26.8975498123269	38.4742480503513	28.7893497243584	25.3245391868561	29.9714207718089	31.2813627368882
29.4646988213547	29.2086527357072	26.2939123618435	31.2812126020464	30.0862959811183	27.6081949298356	29.0352924406113	27.0186116429057	27.7958027549008	31.477200080381	30.7049793743516	33.7231989878222	34.4008331477229	32.4997826203926	29.3709397190904	30.4840463685957	33.5107385024698	33.2925486318559	29.2473368257202	27.9266603048182	32.4171795383641	34.254524239975	29.7872376979614	17.334937803869	29.573100728972	27.8293562090275	28.3558517085394	29.7676591101764	26.6093582088699	25.9460413240709	27.7684588604088	29.8486206527596	31.4523520041393	28.6511983561246	28.7558218554622	27.0985881975641	34.7888360819861	29.3854810171822	31.9099633862877	26.9163142523435	28.3101703114857	0	32.7700156291762	25.5638814548262	27.6900745241054	27.2784233114143	32.2239633300177	28.6261853607665	28.2265497057755	24.1619028937263	30.1733200764623	26.7191833271022	24.5725243388003	30.2627158523155	23.5822445205853	30.9285038413955	33.2831592197137	30.5043663026994	30.9100447802248	24.3631399231383	26.5177955072237	24.6390650229853	30.9759496574946	35.9754075926535	37.5601464241663	30.4337787162811	34.7188598888472	32.3177089713086	29.8460925674923	34.644392021446	35.4403048806013	31.6072884714271	27.5074738156416	32.8242936767893	29.0369892382499	25.4557191050921	27.1223536474694	31.2249568080549	25.4892783774544	27.5493773793083	26.3485822246672	30.243140319364	27.0638694487222	32.5372826765257	29.2218806376472	25.8225146634255	27.598293876554	25.4261225991197	29.8979784716223	29.8939059320605	28.3499728326481	34.4662292641045	26.1939624880199	28.3474452707132	27.5514579017122	25.9126333668883	28.9019265574414	30.8512344485248	28.2071632645443	27.9372533709324	30.7570392760599	29.3024224259707	25.6517764910378	27.5751358116545	27.7400253256992	24.1752428997137	29.593644391273	33.551139425775	29.4711442447531	28.7714815933411	36.0522377618389	28.7099980211733	26.8053230810738	27.0418248518941	28.3537258370672	28.0691635782755	32.6975535262925	31.0218983881875	25.7683993698139	26.8612816239369	31.7279668273466	26.2372837111952	27.2108256322773	26.7043587364458	29.7565531321763	28.3933286976024	36.3394060428633	29.8620727671014	26.4693025809446	20.5937118269334	31.3420994913532	33.7538901831805	31.0324128793838	29.2386154926794	32.8748332414258	29.0312007129847	28.1169863136381	27.8831553333954	26.9761153291062	28.1655070141004	33.5474537354276	25.7076107084688	29.0414662404823	30.8676028001036	28.5198472892087	30.6214970483759	25.0326821909044	30.0832258374007	22.9956784022383	29.877525553671	32.6819547649979	25.7817863490123	26.8477189271379	38.4900683757646	25.5594159874131	28.0240582904982	27.2389800381262	26.520431929458
36.1292086734509	32.8206434923673	31.6891744656854	21.1472775992975	32.7762311225822	33.6292410409981	33.1316083899237	34.7707832979651	33.590873846305	32.9052900757264	33.1416068850233	33.4217315770634	34.3140007631587	34.9152254590808	32.0269194907352	34.6155954883028	33.2332978164835	32.5280480176606	32.225259374761	32.0726221876859	30.2174089731475	35.0808851818703	33.116481375574	35.1297742696739	35.8441060571539	37.3443957902196	31.7975294898378	31.0412778711112	35.264320069871	35.5142965219273	36.5105585556665	31.4012322164089	33.6640231120668	33.1550183795259	33.1288501788303	36.7847263791374	31.0511509583702	34.1756597085938	31.8283544514992	34.1083985016293	35.9003094846507	32.7700156291762	0	30.2365740019719	32.5525381829518	35.4396890364468	36.1828715753325	30.6132539520153	29.1915203392948	31.1491076848402	30.0098519923626	31.8742823530081	32.4953967357691	29.3536359728642	35.470543024958	32.1333755872309	31.5341405291647	33.7039984068363	28.771360548261	33.5968989888304	28.6635490802044	36.1497308420813	29.8477365138302	31.5520514947459	33.2358997203532	31.1806244419835	32.5646192866023	26.7607163407094	30.9374478697566	33.7289180637331	32.4515390045066	34.0081174065125	32.2458163956716	32.3165464721815	31.7912043488996	35.8956908372496	36.3987760223379	32.9442050796368	33.2070596282506	31.214729202064	32.1335619389502	31.5558386102118	32.7101711930679	33.812469609694	32.1528983258297	34.6317232318622	34.7028157875963	34.9770217226686	34.5305209981538	29.9193870337084	32.563364636623	32.9312132200464	33.5740531372935	30.3733107112985	32.4950206453237	34.4089801011509	33.3201021792298	35.5954009457	35.5660377504814	33.1720146237791	31.175577751369	33.5081688166701	34.0060200888893	35.921378334026	34.0047758476591	33.8377069811345	33.7273946683713	32.74124710846	35.2763878634926	34.3919925607094	33.4129408511758	33.7974447403867	33.0432313308367	32.7724166243318	35.0210587985515	30.5179616337233	30.2442017147178	32.584016870815	33.7655050040991	32.7805418150418	30.6116510590913	35.4455569895496	28.200338417317	32.418896552865	29.8383079638088	30.5977165755662	33.9856464725185	28.2400222803434	33.3334720016269	32.4619289992939	37.5627269292399	36.8953158547862	29.4246371593959	29.8806907101453	31.555310253838	34.5801774022459	34.6472283838413	31.0833276422943	31.6165919488376	30.8354514521441	30.0777109441573	33.38816431286	29.5462814347413	27.0997953227192	32.6577474223322	30.9678384635614	33.1541294432654	34.8642326159711	31.4737369370296	32.2841306839879	28.8121480119811	33.1396728585997	34.1145577711299	32.94794954442	29.8912746736714	33.9944959260742	29.9610365190386	33.1572105413513
29.118378176461	29.12658821448	25.1953726639916	31.6436548854638	29.4025199383376	30.2441143297598	27.3588259036084	22.5190462326418	27.6109046505409	29.7305825269983	29.6601430260034	32.8068939934963	34.3934493926501	29.4907912031824	28.5341781162812	29.2311411187029	32.6046763171746	30.5524580789317	28.6146032986739	28.091145015302	30.9303282213822	32.3851167049563	30.7289398663361	28.9638471814423	31.1066261349845	30.9420156015532	28.0186579333382	29.5956123461067	29.5379962127979	29.678131000105	29.563719241834	29.4001120926155	29.7674729535225	28.5202636003382	29.0885470773034	30.3490098909459	31.6001852454696	28.1395671331015	32.3163889701171	29.2233804965265	29.8922418919922	25.5638814548262	30.2365740019719	0	28.0910177440829	29.4007974982774	31.6119025109246	25.8324032382773	24.7450717082994	27.6477504284574	26.6597480902939	26.4548629958224	26.7463403095158	27.3240956043854	29.3085764776416	26.685417676251	29.8336216517838	31.4445224653977	29.0196953966782	25.154041463514	24.0780703208726	29.2032190342814	28.0850691855374	33.6693447729365	34.2523232858887	28.8406260990929	33.1727375008492	30.2333666396828	29.166211074208	30.8238939778851	33.1399156769201	28.978846146922	26.027436140843	29.8519244271654	27.7055411438841	30.4916278059304	30.374187825331	29.5054581535992	26.2996314772789	27.3352258052511	26.928535517423	30.6383464082971	28.5627272216306	31.8504758254381	27.701491292745	29.0838311659992	27.078888914381	28.5556166468828	28.9490739190479	29.0758033823745	27.2774065426482	34.3988131744322	26.3892210114621	28.2777182441902	26.8787499388354	30.4046796263556	28.6774370672388	29.431925658593	29.3235163480678	29.1056832819832	28.8845606612131	27.8120622609108	26.8195852478867	29.5894553856515	27.8910055945657	26.3244328237976	28.058000912041	31.876533384369	29.8854643939363	30.4832015835402	33.4622377051758	28.9412185249001	25.5845613875101	25.695216750021	29.0245761287179	23.7922498249264	28.9283427254491	30.2471588715633	28.582931351144	29.3169741204589	29.1944695391152	29.3239668854446	26.597762018769	26.6553197347294	29.6314694302993	25.7447168279991	34.751364286843	25.9033730731987	28.2204475487488	26.6746988105234	31.4258469282817	32.139987997573	29.0231335519058	26.1161937970101	32.3007287226542	28.4628570537169	27.0563715517965	25.5978014889127	26.4702800321311	27.4853282712295	30.372512464573	25.8727310491556	28.7080663584788	28.512615523279	27.6470384893278	31.1092544947879	26.3473402052414	29.9065835186129	25.168251891498	26.7939221762417	28.7244034242128	27.7866122474345	28.3467105999346	35.1803824248869	25.9561584021501	27.6061721761586	24.394496034301	27.4783109092609
32.4434269562167	32.6489001985044	29.48548996919	31.0031361892009	21.7137499246134	32.1780170340527	32.0276606757734	31.7976400452532	31.7716338223279	32.7525813630585	32.8249745131445	35.1557712659344	33.9624184112912	33.9727513593961	32.6569322992379	32.996187607866	35.0194535586838	32.8858911913591	32.461390237617	33.1180192423426	32.58689782466	34.9669482874967	30.6139807102575	31.1415020454898	33.9239924665355	31.7162497052447	30.4041196040961	30.671628559469	30.6042031152738	31.5107798634911	33.2191525202578	32.4542538680089	33.3668920473484	32.1344895141042	31.484008088673	32.0791829320588	34.355755442478	31.3578319652637	33.8614653645896	31.9616299877004	31.740676829217	27.6900745241054	32.5525381829518	28.0910177440829	0	31.6860757451241	36.1343835227548	31.1469876151834	29.86281755343	30.6921725471637	31.4031146017636	31.3238770850195	29.7019920822884	31.2138272259211	30.2549059031546	32.525958210798	35.1068398687812	30.6357233754466	32.5965803805533	29.6940191663682	28.7598801352283	30.8420625092628	31.3378999620315	34.9748906321481	37.0790732810764	31.7528814620306	34.9274315704762	31.1854838196737	31.100897782469	35.9065255135079	33.7847783423442	33.5766548481954	30.3469643161226	32.8241537671086	31.9701583495812	32.5941182135053	32.6403005167626	33.6372339036393	30.663700019392	32.082671710861	28.9430352168907	32.081529145901	31.5049190942084	33.4326721743495	31.0585225430258	32.0140600597121	31.4703140904797	31.0823942224523	32.828782101929	32.0531082297623	32.7569507766785	33.7716035688632	30.8908946062381	30.7232165055276	30.6169079411026	31.0230275778094	31.4906232457994	33.6732752016903	32.768220665351	29.6510001689998	32.02643973971	32.4677893793769	28.9723535328354	31.9388334096795	30.6575384032331	31.1265260255352	32.5600910594354	34.0910706880266	33.9708456646333	32.3428967426664	35.5411272753837	33.1318215208367	31.1272704591449	31.0041043640395	33.0267669544074	29.9460251530487	33.2215774252146	35.1486132905289	31.7001055321026	30.9924545635722	33.5374283687941	32.123197289764	30.9231211038028	29.5999946819904	30.0937653049557	31.7514863137564	35.1132482007732	29.2092056284937	32.3845288279577	29.2174109056854	32.9909327370147	36.7833692333285	32.8770954722746	32.187184640116	33.5294531215768	34.9380397636483	30.340758952718	30.11876275053	31.55992380027	28.9095243907827	32.0717274257671	29.893015596048	29.1592983889443	32.2275716236129	31.1825872481098	28.3459581071304	29.9144230973789	33.0129286258045	28.7891491595904	31.9063324906431	32.9632892294579	31.6461725204455	31.1243129702513	36.368594739842	28.7059326063053	31.5162103302864	30.6032477745599	31.3420242208162
27.3941595662122	28.5031867262089	25.9600037910788	34.4894276546364	31.8106414431431	28.3788133888922	30.1812543868899	27.3600196723417	27.9852305341909	29.7705029186031	32.3898109480306	33.7561662133716	34.4330456749684	31.6359652507664	29.2655519154043	26.765055765861	33.8064030375619	32.6596579041989	29.6128840460835	29.6088056295592	34.6971588205967	32.4910402182552	30.2942745039737	26.1395474849308	31.1207628716581	19.4059938841129	29.9564948831603	30.4826823604406	25.5993868225189	22.7855881150785	27.6282019766926	31.7896885750968	29.555470057039	26.6473125582111	30.2622587304136	25.8484497030591	36.223412030135	30.8458425336584	33.9643113862394	29.0648464914367	28.9711905728386	27.2784233114143	35.4396890364468	29.4007974982774	31.6860757451241	0	31.6653690998432	29.7818488137433	29.4939309091326	27.724906758602	31.8160051569755	29.8291974967027	23.8107473462867	31.8964682825921	25.9969764037977	30.3489759241433	34.377396659003	32.4267069522647	32.9064189044104	27.7916853347386	28.7469738565519	25.7812089322319	31.7124541068813	35.567960004471	37.8309132065834	32.9266289358316	34.3906369325761	33.1486438857096	31.3712348357592	34.0908754232943	35.9804927702503	28.8306070843051	28.5260722745598	31.7108905700474	27.3186645652304	26.2636574413458	24.6966643388661	29.4753276405692	27.810176446335	28.3887447067344	27.0684484645318	32.4225663540863	26.4191085844228	31.1749632137586	27.1996801863624	26.1489184927692	28.3063333664224	23.9761929178486	28.9862116174222	32.599417842908	27.4640350084695	36.0793538154707	24.7126070744169	30.9705636391585	25.689583733478	28.06028504	29.1450831243817	26.8689142592832	25.4655609290274	28.9262324355874	30.8412394348487	26.5964498760122	25.8659528951184	26.3863930149773	23.5822996140398	26.921149762031	27.795762178408	33.5010802020805	29.3675547569408	27.1364569355011	34.7879006923763	28.8702999752868	26.9583522190625	26.3831307273859	26.0063544307336	27.1645886486615	32.9676876008997	30.7497034788115	25.0159339126931	25.7104907180664	31.5646908946958	24.618698869451	30.4128208038928	26.0096133676007	32.3282610338806	29.1010699131917	35.8236605617153	32.2145520029929	27.6958248445018	25.4465811744766	32.9703535935174	32.6924180583278	33.523817855534	28.3879182828795	35.6499812916253	30.1898748257747	26.634808902974	31.3210446156513	28.7589201606901	30.3223236113188	34.149317842409	24.7746066990895	32.4684434861585	33.810096326952	26.5305826708456	32.0798477736261	25.7590571023907	27.3919177339401	27.3977761184774	28.2119062437523	34.3753948991865	25.9777773191192	25.4330926338871	37.7664108197229	28.0928388309396	30.6250554580512	30.106882123912	27.1193897364695
30.0500379899487	31.9827276287124	28.8436552269812	36.756091859246	35.1205545598181	32.9135570009621	30.2309125636453	30.6362124939351	24.9729375604631	30.7355472191953	30.7315664718397	35.0921671613053	35.6896350443185	33.6077338255666	29.3104194340779	27.7983788661356	34.8833785873877	33.8267570786636	33.5589545771779	30.8777444530168	33.4089190867186	34.2695775982741	33.873976493911	32.6721792648521	34.0329690525377	34.752830524915	34.0321431509303	34.1202583950199	32.3929662468879	32.3213033656421	33.8871800235227	34.2535622400382	30.5843422302748	29.1627805869783	33.0474983827511	32.629924710549	33.6071723326198	30.4390250849175	36.2698803962875	30.8982118030957	29.8337549647573	32.2239633300177	36.1828715753325	31.6119025109246	36.1343835227548	31.6653690998432	0	30.9284883952129	27.9035684793903	29.9188393475751	29.3072412145468	31.9189483350212	30.3337065075379	31.6111291921536	33.1787403822362	29.5194483557004	28.4270838179573	30.3334656085351	31.929014333086	33.1603331554919	28.6366270793098	33.1067134287708	30.7602720746562	37.1609099486353	32.7817080880729	30.9413281977968	33.1239234845085	33.5200682669578	31.738852739905	31.9160816102058	36.1338585310745	27.1878489983709	29.6363187562645	31.6355836565716	27.8721639431691	31.1492915567534	33.6431912537966	28.8554371411716	32.3354749976231	32.3847547153502	32.2432942035245	34.3178370833428	29.0047557261103	32.4004269862846	30.2547866467514	32.0276664307499	31.090755266646	33.1863403833267	30.0144988743276	32.7157965884464	29.8087718295471	37.523980384637	28.2533633277558	32.4931610892453	29.0731627357399	33.61921989756	31.3306091439399	31.1062116511609	31.8448558151101	31.5383534032845	32.6668225756135	27.9795285358139	30.737710306691	31.6750092416254	28.6021848744902	32.6119232000871	29.9389367000036	35.442943954248	29.260654314563	31.1116232065919	36.1400638267712	32.8049461667164	29.081565995934	30.0913368629271	31.672783234842	27.5684542790994	31.9175502104264	29.852256763812	27.2578992613667	27.6972939616414	29.8679296444467	30.4298287053481	32.303696090981	32.6171438924709	34.303073917142	27.8175766856679	34.6832839771375	33.4412170834289	31.4167233535388	30.1248761182044	29.6217501589021	23.8850596132828	31.1526043315929	27.9384860017682	34.1907094143935	28.9687496439402	29.204938501558	32.0371873270538	28.6444704477329	31.3280521651853	34.4510113449845	29.5321348783263	30.9742062575568	30.6116792179607	27.8981255439333	35.4487586548713	29.9088073296027	29.9212092146471	32.5212890141251	26.951797160588	33.5307617563051	26.4022047663836	29.290093084262	37.7447141004959	31.133880052789	26.9698782327192	29.7055239246996	32.4953139084502
32.0779567596623	21.3031766955402	26.3731250473493	31.3759916052097	31.5981393993978	28.149206713342	27.9453420604714	29.1510044390898	28.1408752179084	31.4232578266357	28.4364357298467	32.5854159962871	32.8590651498251	30.8821684827722	27.0435745489494	30.0776257152569	32.2815009199668	28.2536886452319	26.6021099296328	27.2527927627511	29.7720222398474	33.3545262749009	28.9382955762865	30.0832948773453	31.9927669959914	31.8446756159999	27.3190179257138	29.1404389895882	29.4717026731826	30.9107223423604	30.7325607860113	28.6102295286762	30.8716982452573	29.5283851674287	28.704817859789	31.6587112729228	31.2860163878256	28.8700468647845	31.3576889196493	30.004359829698	31.7741956244724	28.6261853607665	30.6132539520153	25.8324032382773	31.1469876151834	29.7818488137433	30.9284883952129	0	26.0786075890558	28.322128805618	26.8186230219199	25.6780103984427	25.6728197223308	27.5661883648289	31.5289451443196	27.9579357605387	30.2787159792204	32.3149320415931	26.4467198837307	28.7069760986378	24.8149771239994	31.3058328189667	28.4695802937052	33.4069028359379	33.8848827882477	27.0985943938632	31.9133681561061	30.5015311430418	27.6186908921607	31.6471592909368	33.8806010289885	29.1685233422079	26.7546346278124	30.0470590848817	27.8578251753819	29.2722788984226	32.2490747769241	28.8234430017459	25.7043667759442	26.3798705582082	27.0101682584001	28.7090280538835	27.7865424503777	31.557098204463	28.5038020514122	28.1446510270821	28.506067951855	30.8492209459382	30.4529730591919	27.8965091621609	27.2456050002064	33.4070891682346	29.1113911850327	26.9987989325559	27.8653851572461	28.8520458411274	29.6351050066144	29.0791998113625	29.2235206417854	28.9848309260629	28.902197251581	29.0541138819348	28.5909610436124	28.5772257914783	29.3091996236599	29.0123813504499	29.9084715791486	31.032903713933	29.2628309024667	28.7831442029087	32.0985553247662	28.5972627103863	26.9993351475006	27.8718926794516	28.8463707080222	25.111975614057	30.8610224543018	29.8507313613608	27.403688077319	28.2520461269403	28.2103168885389	27.535908579426	26.7053257393046	26.8261571894208	29.2478719857692	24.151280209291	34.1874832606953	28.6339482462423	25.9470858445441	28.2504185287733	35.2056826165968	33.5156964085881	27.7297042822157	25.4346146859205	32.1313025733115	30.5860719149711	31.2727098901253	28.6803790631536	26.7622779465353	29.3947415318851	31.5683081547429	26.1423264955052	29.0245332071325	28.4994241900388	28.3566895863725	31.2685630947514	25.8230523422988	31.0060193335849	28.0377341098041	30.2808550657247	29.2432140276842	28.8138939290482	28.2216155337268	34.315046208111	25.9867987099155	27.8263600404132	26.4064363760203	26.6979014164796
